app,policy_area,metric,period,value
Facebook,Violence And Incitement,Proactive rate,2018Q3,N/A
Facebook,Violence And Incitement,Proactive rate,2018Q4,N/A
Facebook,Violence And Incitement,Proactive rate,2019Q1,N/A
Facebook,Violence And Incitement,Proactive rate,2019Q2,N/A
Facebook,Violence And Incitement,Proactive rate,2019Q3,N/A
Facebook,Violence And Incitement,Proactive rate,2019Q4,N/A
Facebook,Violence And Incitement,Proactive rate,2020Q1,N/A
Facebook,Violence And Incitement,Proactive rate,2020Q2,N/A
Facebook,Violence And Incitement,Proactive rate,2020Q3,N/A
Facebook,Violence And Incitement,Proactive rate,2020Q4,N/A
Facebook,Violence And Incitement,Proactive rate,2021Q1,N/A
Facebook,Violence And Incitement,Proactive rate,2021Q2,N/A
Facebook,Violence And Incitement,Proactive rate,2021Q3,96.70%
Facebook,Violence And Incitement,Proactive rate,2021Q4,96.60%
Facebook,Violence And Incitement,Proactive rate,2022Q1,98.10%
Facebook,Violence And Incitement,Proactive rate,2022Q2,98.20%
Facebook,Violent & Graphic Content,Proactive rate,2017Q4,71.60%
Facebook,Violent & Graphic Content,Proactive rate,2018Q1,85.60%
Facebook,Violent & Graphic Content,Proactive rate,2018Q2,96.50%
Facebook,Violent & Graphic Content,Proactive rate,2018Q3,96.70%
Facebook,Violent & Graphic Content,Proactive rate,2018Q4,98.20%
Facebook,Violent & Graphic Content,Proactive rate,2019Q1,99.10%
Facebook,Violent & Graphic Content,Proactive rate,2019Q2,99.20%
Facebook,Violent & Graphic Content,Proactive rate,2019Q3,99.00%
Facebook,Violent & Graphic Content,Proactive rate,2019Q4,99.30%
Facebook,Violent & Graphic Content,Proactive rate,2020Q1,99.00%
Facebook,Violent & Graphic Content,Proactive rate,2020Q2,99.30%
Facebook,Violent & Graphic Content,Proactive rate,2020Q3,99.50%
Facebook,Violent & Graphic Content,Proactive rate,2020Q4,99.40%
Facebook,Violent & Graphic Content,Proactive rate,2021Q1,99.60%
Facebook,Violent & Graphic Content,Proactive rate,2021Q2,99.60%
Facebook,Violent & Graphic Content,Proactive rate,2021Q3,99.40%
Facebook,Violent & Graphic Content,Proactive rate,2021Q4,99.50%
Facebook,Violent & Graphic Content,Proactive rate,2022Q1,99.50%
Facebook,Violent & Graphic Content,Proactive rate,2022Q2,99.50%
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2017Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2018Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2018Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2018Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2018Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2019Q4,"6,300,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2020Q1,"8,100,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2020Q2,"7,500,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2020Q3,"8,200,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2020Q4,"11,500,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2021Q1,"10,400,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2021Q2,"9,400,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2021Q3,"10,900,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2021Q4,"11,300,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2022Q1,"10,400,000"
Instagram,Adult Nudity & Sexual Activity,Content Actioned,2022Q2,"10,300,000"
Instagram,Bullying & Harassment,Content Actioned,2017Q4,N/A
Instagram,Bullying & Harassment,Content Actioned,2018Q1,N/A
Instagram,Bullying & Harassment,Content Actioned,2018Q2,N/A
Instagram,Bullying & Harassment,Content Actioned,2018Q3,N/A
Instagram,Bullying & Harassment,Content Actioned,2018Q4,N/A
Instagram,Bullying & Harassment,Content Actioned,2019Q1,N/A
Instagram,Bullying & Harassment,Content Actioned,2019Q2,N/A
Instagram,Bullying & Harassment,Content Actioned,2019Q3,N/A
Instagram,Bullying & Harassment,Content Actioned,2019Q4,"1,500,000"
Instagram,Bullying & Harassment,Content Actioned,2020Q1,"1,500,000"
Instagram,Bullying & Harassment,Content Actioned,2020Q2,"1,600,000"
Instagram,Bullying & Harassment,Content Actioned,2020Q3,"1,600,000"
Instagram,Bullying & Harassment,Content Actioned,2020Q4,"5,000,000"
Instagram,Bullying & Harassment,Content Actioned,2021Q1,"5,600,000"
Instagram,Bullying & Harassment,Content Actioned,2021Q2,"4,500,000"
Instagram,Bullying & Harassment,Content Actioned,2021Q3,"7,800,000"
Instagram,Bullying & Harassment,Content Actioned,2021Q4,"6,600,000"
Instagram,Bullying & Harassment,Content Actioned,2022Q1,"7,000,000"
Instagram,Bullying & Harassment,Content Actioned,2022Q2,"6,100,000"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2017Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2018Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2018Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2018Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2018Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2021Q2,"458,300"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2021Q3,"526,500"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2021Q4,"983,400"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2022Q1,"600,700"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Actioned,2022Q2,"479,800"
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2017Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2018Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2018Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2018Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2018Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2021Q2,"1,400,000"
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2021Q3,"1,600,000"
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2021Q4,"2,600,000"
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2022Q1,"1,500,000"
Instagram,Child Endangerment: Sexual Exploitation,Content Actioned,2022Q2,"1,200,000"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2017Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2018Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2018Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2018Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2018Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2019Q2,"526,200"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2019Q3,"755,800"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2019Q4,"686,400"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2020Q1,"1,000,000"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2020Q2,"158,200"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2020Q3,"770,600"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2020Q4,"809,400"
Instagram,Child Nudity & Sexual Exploitation,Content Actioned,2021Q1,"812,400"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2019Q1,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2019Q2,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2019Q3,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2019Q4,"140,200"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2020Q1,"175,400"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2020Q2,"159,300"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2020Q3,"146,800"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2020Q4,"308,200"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2021Q1,"324,700"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2021Q2,"367,400"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2021Q3,"305,800"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2021Q4,"332,200"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2022Q1,"481,300"
Instagram,Dangerous Orgs: Organized Hate,Content Actioned,2022Q2,"449,100"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2017Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2018Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2018Q2,N/A
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2018Q3,N/A
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2018Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2019Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2019Q2,"107,200"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2019Q3,"134,700"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2019Q4,"85,500"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2020Q1,"440,700"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2020Q2,"136,200"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2020Q3,"133,800"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2020Q4,"345,600"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2021Q1,"429,000"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2021Q2,"337,000"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2021Q3,"685,200"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2021Q4,"905,600"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2022Q1,"1,500,000"
Instagram,Dangerous Orgs: Terrorism,Content Actioned,2022Q2,"1,900,000"
Instagram,Hate Speech,Content Actioned,2017Q4,N/A
Instagram,Hate Speech,Content Actioned,2018Q1,N/A
Instagram,Hate Speech,Content Actioned,2018Q2,N/A
Instagram,Hate Speech,Content Actioned,2018Q3,N/A
Instagram,Hate Speech,Content Actioned,2018Q4,N/A
Instagram,Hate Speech,Content Actioned,2019Q1,N/A
Instagram,Hate Speech,Content Actioned,2019Q2,N/A
Instagram,Hate Speech,Content Actioned,2019Q3,N/A
Instagram,Hate Speech,Content Actioned,2019Q4,"645,300"
Instagram,Hate Speech,Content Actioned,2020Q1,"577,600"
Instagram,Hate Speech,Content Actioned,2020Q2,"2,500,000"
Instagram,Hate Speech,Content Actioned,2020Q3,"4,300,000"
Instagram,Hate Speech,Content Actioned,2020Q4,"6,600,000"
Instagram,Hate Speech,Content Actioned,2021Q1,"6,300,000"
Instagram,Hate Speech,Content Actioned,2021Q2,"9,800,000"
Instagram,Hate Speech,Content Actioned,2021Q3,"6,000,000"
Instagram,Hate Speech,Content Actioned,2021Q4,"3,800,000"
Instagram,Hate Speech,Content Actioned,2022Q1,"3,400,000"
Instagram,Hate Speech,Content Actioned,2022Q2,"3,800,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2017Q4,N/A
Instagram,Regulated Goods: Drugs,Content Actioned,2018Q1,N/A
Instagram,Regulated Goods: Drugs,Content Actioned,2018Q2,N/A
Instagram,Regulated Goods: Drugs,Content Actioned,2018Q3,N/A
Instagram,Regulated Goods: Drugs,Content Actioned,2018Q4,N/A
Instagram,Regulated Goods: Drugs,Content Actioned,2019Q1,N/A
Instagram,Regulated Goods: Drugs,Content Actioned,2019Q2,"1,500,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2019Q3,"1,500,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2019Q4,"1,300,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2020Q1,"1,300,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2020Q2,"804,900"
Instagram,Regulated Goods: Drugs,Content Actioned,2020Q3,"699,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2020Q4,"1,400,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2021Q1,"1,000,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2021Q2,"1,100,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2021Q3,"1,800,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2021Q4,"1,200,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2022Q1,"1,800,000"
Instagram,Regulated Goods: Drugs,Content Actioned,2022Q2,"1,900,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2017Q4,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q1,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q2,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q3,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2018Q4,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q1,N/A
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q2,"36,900"
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q3,"58,600"
Instagram,Regulated Goods: Firearms,Content Actioned,2019Q4,"50,400"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q1,"54,300"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q2,"22,100"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q3,"27,300"
Instagram,Regulated Goods: Firearms,Content Actioned,2020Q4,"70,200"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q1,"90,400"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q2,"76,300"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q3,"154,400"
Instagram,Regulated Goods: Firearms,Content Actioned,2021Q4,"195,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2022Q1,"151,000"
Instagram,Regulated Goods: Firearms,Content Actioned,2022Q2,"214,800"
Instagram,Suicide and Self-Injury,Content Actioned,2017Q4,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q1,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q2,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q3,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2018Q4,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2019Q1,N/A
Instagram,Suicide and Self-Injury,Content Actioned,2019Q2,"838,800"
Instagram,Suicide and Self-Injury,Content Actioned,2019Q3,"845,800"
Instagram,Suicide and Self-Injury,Content Actioned,2019Q4,"897,300"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q1,"1,300,000"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q2,"203,700"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q3,"989,700"
Instagram,Suicide and Self-Injury,Content Actioned,2020Q4,"3,400,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q1,"2,700,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q2,"3,000,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q3,"3,500,000"
Instagram,Suicide and Self-Injury,Content Actioned,2021Q4,"7,800,000"
Instagram,Suicide and Self-Injury,Content Actioned,2022Q1,"5,100,000"
Instagram,Suicide and Self-Injury,Content Actioned,2022Q2,"6,400,000"
Instagram,Violence And Incitement,Content Actioned,2017Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q3,N/A
Instagram,Violence And Incitement,Content Actioned,2018Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q3,N/A
Instagram,Violence And Incitement,Content Actioned,2019Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q3,N/A
Instagram,Violence And Incitement,Content Actioned,2020Q4,N/A
Instagram,Violence And Incitement,Content Actioned,2021Q1,N/A
Instagram,Violence And Incitement,Content Actioned,2021Q2,N/A
Instagram,Violence And Incitement,Content Actioned,2021Q3,"3,300,000"
Instagram,Violence And Incitement,Content Actioned,2021Q4,"2,600,000"
Instagram,Violence And Incitement,Content Actioned,2022Q1,"2,700,000"
Instagram,Violence And Incitement,Content Actioned,2022Q2,"3,700,000"
Instagram,Violent & Graphic Content,Content Actioned,2017Q4,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q1,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q2,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q3,N/A
Instagram,Violent & Graphic Content,Content Actioned,2018Q4,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q1,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q2,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q3,N/A
Instagram,Violent & Graphic Content,Content Actioned,2019Q4,"2,300,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q1,"2,800,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q2,"2,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q3,"2,400,000"
Instagram,Violent & Graphic Content,Content Actioned,2020Q4,"5,700,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q1,"5,500,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q2,"7,600,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q3,"10,700,000"
Instagram,Violent & Graphic Content,Content Actioned,2021Q4,"5,500,000"
Instagram,Violent & Graphic Content,Content Actioned,2022Q1,"6,100,000"
Instagram,Violent & Graphic Content,Content Actioned,2022Q2,"10,200,000"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2017Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2018Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2019Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q1,"509,100"
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q2,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q3,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2020Q4,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q1,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q2,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q3,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2021Q4,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2022Q1,0
Instagram,Adult Nudity & Sexual Activity,Content Appealed,2022Q2,"867,400"
Instagram,Bullying & Harassment,Content Appealed,2017Q4,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q1,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q2,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q3,N/A
Instagram,Bullying & Harassment,Content Appealed,2018Q4,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q1,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q2,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q3,N/A
Instagram,Bullying & Harassment,Content Appealed,2019Q4,N/A
Instagram,Bullying & Harassment,Content Appealed,2020Q1,"87,500"
Instagram,Bullying & Harassment,Content Appealed,2020Q2,0
Instagram,Bullying & Harassment,Content Appealed,2020Q3,0
Instagram,Bullying & Harassment,Content Appealed,2020Q4,0
Instagram,Bullying & Harassment,Content Appealed,2021Q1,0
Instagram,Bullying & Harassment,Content Appealed,2021Q2,0
Instagram,Bullying & Harassment,Content Appealed,2021Q3,0
Instagram,Bullying & Harassment,Content Appealed,2021Q4,0
Instagram,Bullying & Harassment,Content Appealed,2022Q1,0
Instagram,Bullying & Harassment,Content Appealed,2022Q2,"853,500"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2017Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q2,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q3,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q4,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q1,0
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q2,"29,100"
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2017Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q2,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q3,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q4,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q1,0
Instagram,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q2,"3,900"
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2017Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2018Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2019Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q1,"53,400"
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q2,0
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q3,0
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2020Q4,0
Instagram,Child Nudity & Sexual Exploitation,Content Appealed,2021Q1,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q1,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q2,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q3,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2019Q4,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q1,"4,000"
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q2,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q3,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2020Q4,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q1,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q2,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q3,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2021Q4,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2022Q1,0
Instagram,Dangerous Orgs: Organized Hate,Content Appealed,2022Q2,"46,900"
